module,type,name,res_id,src,value,comments
base,model,"ir.actions.act_window,help",base.action_partner_category_form,Click to create a new partner tag.,Klik untuk membuat tag rekanan.,
base,selection,"ir.logging,type",0,Client,Klien,
base,model,"ir.ui.view,arch_db",base.view_server_action_form,Client,Klien,
base,model,"ir.model.fields,field_description",base.field_ir_act_server_action_id,Client Action,Client Action,
base,model,"ir.ui.view,arch_db",base.values_view_search_action,Client Action,Client Action,
base,model,"ir.ui.view,arch_db",base.values_view_search_action,Client Actions,Client Actions,
base,model,"ir.model.fields,field_description",base.field_ir_act_client_tag,Client action tag,Client action tag,
base,model,"ir.ui.view,arch_db",base.view_base_language_install,Close,Tutup,
base,model,"ir.ui.view,arch_db",base.view_base_module_configuration_form,Close,Tutup,
base,model,"ir.ui.view,arch_db",base.view_base_module_update,Close,Tutup,
base,model,"ir.ui.view,arch_db",base.wizard_lang_export,Close,Tutup,
base,model,"res.country,name",base.cc,Cocos (Keeling) Islands,Cocos (Keeling) Islands,
base,selection,"ir.translation,type",0,Code,Kode,
base,model,"ir.ui.view,arch_db",base.view_base_import_language,Code,Kode,
base,model,"ir.model.fields,help",base.field_ir_model_fields_compute,"Code to compute the value of the field.
Iterate on the recordset 'self' and assign the field's value:

    for record in self:
        record['size'] = len(record.name)

Modules time, datetime, dateutil are available.","Code to compute the value of the field.
Iterate on the recordset 'self' and assign the field's value:

    for record in self:
        record['size'] = len(record.name)

Modules time, datetime, dateutil are available.",
base,model,"ir.module.module,shortdesc",base.module_pad,Collaborative Pads,Collaborative Pads,
base,model,"res.country,name",base.co,Colombia,Kolombia,
base,model,"ir.module.module,shortdesc",base.module_l10n_co,Colombian - Accounting,Colombian - Accounting,
base,model,"ir.module.module,description",base.module_l10n_co,Colombian Accounting and Tax Preconfiguration,Colombian Accounting and Tax Preconfiguration,
base,model,"ir.model.fields,field_description",base.field_res_groups_color,Color Index,Indeks Warna,
base,model,"ir.model.fields,field_description",base.field_res_partner_category_color,Color Index,Indeks Warna,
base,model,"ir.model.fields,field_description",base.field_res_partner_color,Color Index,Indeks Warna,
base,model,"ir.model.fields,field_description",base.field_res_users_color,Color Index,Indeks Warna,
base,model,"ir.model.fields,field_description",base.field_ir_model_fields_column1,Column 1,Kolom 1,
base,model,"ir.model.fields,field_description",base.field_ir_model_fields_column2,Column 2,Kolom 2,
base,model,"ir.model.fields,help",base.field_ir_model_fields_column2,Column referring to the record in the comodel table,Column referring to the record in the comodel table,
base,model,"ir.model.fields,help",base.field_ir_model_fields_column1,Column referring to the record in the model table,Column referring to the record in the model table,
base,model,"ir.model.fields,help",base.field_ir_act_window_view_mode,"Comma-separated list of allowed view modes, such as 'form', 'tree', 'calendar', etc. (Default: tree,form)","Comma-separated list of allowed view modes, such as 'form', 'tree', 'calendar', etc. (Default: tree,form)",
base,model,"ir.model.fields,field_description",base.field_res_groups_comment,Comment,Komentar,
base,model,"ir.ui.view,arch_db",base.view_translation_form,Comments,Komentar,
base,model,"ir.model.fields,field_description",base.field_res_partner_commercial_partner_id,Commercial Entity,Entitas komersial,
base,model,"ir.model.fields,field_description",base.field_res_users_commercial_partner_id,Commercial Entity,Entitas komersial,
base,model,"ir.module.module,summary",base.module_pos_data_drinks,Common Drinks data for points of sale,Common Drinks data for points of sale,
base,model,"ir.ui.view,arch_db",base.view_res_bank_form,Communication,Komunikasi,
base,model,"res.country,name",base.km,Comoros,Comoros,
base,model,"ir.actions.act_window,name",base.action_res_company_form,Companies,Perusahaan,
base,model,"ir.actions.act_window,name",base.company_normal_action_tree,Companies,Perusahaan,
base,model,"ir.model,name",base.model_res_company,Companies,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_users_company_ids,Companies,Perusahaan,
base,model,"ir.ui.menu,name",base.menu_action_res_company_form,Companies,Perusahaan,
base,model,"ir.ui.view,arch_db",base.view_company_tree,Companies,Perusahaan,
base,model,"ir.ui.view,arch_db",base.view_res_partner_filter,Companies,Perusahaan,
base,model,"ir.ui.view,arch_db",base.view_users_form,Companies count,Jumlah Perusahaan,
base,model,"ir.model.fields,field_description",base.field_ir_attachment_company_id,Company,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_ir_property_company_id,Company,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_ir_sequence_company_id,Company,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_ir_values_company_id,Company,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_currency_rate_company_id,Company,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_partner_bank_company_id,Company,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_partner_company_id,Company,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_users_company_id,Company,Perusahaan,
base,model,"ir.ui.view,arch_db",base.view_attachment_search,Company,Perusahaan,
base,model,"ir.ui.view,arch_db",base.view_company_form,Company,Perusahaan,
base,model,"ir.ui.view,arch_db",base.view_partner_form,Company,Perusahaan,
base,model,"ir.ui.view,arch_db",base.view_partner_simple_form,Company,Perusahaan,
base,model,"ir.ui.view,arch_db",base.view_res_partner_filter,Company,Perusahaan,
base,model,"ir.ui.view,arch_db",base.view_users_search,Company,Perusahaan,
base,selection,"res.partner,company_type",0,Company,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_company_name,Company Name,Nama Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_partner_company_name,Company Name,Nama Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_users_company_name,Company Name,Nama Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_partner_commercial_company_name,Company Name Entity,Entitas Nama Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_users_commercial_company_name,Company Name Entity,Entitas Nama Perusahaan,
base,model,"ir.actions.act_window,name",base.ir_property_form,Company Properties,Properti Perusahaan,
base,model,"ir.ui.menu,name",base.menu_ir_property_form_all,Company Properties,Properti Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_company_rml_header1,Company Tagline,Motto Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_partner_company_type,Company Type,Tipe Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_users_company_type,Company Type,Tipe Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_company_company_registry,Company registry,Company registry,
base,model,"ir.model.fields,field_description",base.field_res_partner_contact_address,Complete Address,Alamat Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_users_contact_address,Complete Address,Alamat Perusahaan,
base,model,"ir.model.fields,field_description",base.field_ir_model_data_complete_name,Complete ID,ID Lengkap,
base,model,"ir.model.fields,field_description",base.field_ir_model_fields_complete_name,Complete name,Complete name,
base,model,"ir.model.fields,field_description",base.field_ir_model_fields_compute,Compute,Hitung,
base,model,"ir.ui.view,arch_db",base.view_model_form,"Computed fields are defined with the fields
                                                <strong>Dependencies</strong> and <strong>Compute</strong>.","Computed fields are defined with the fields
                                                <strong>Dependencies</strong> and <strong>Compute</strong>.",
base,model,"ir.ui.view,arch_db",base.view_model_fields_form,"Computed fields are defined with the fields
                                    <strong>Dependencies</strong> and <strong>Compute</strong>.","Computed fields are defined with the fields
                                    <strong>Dependencies</strong> and <strong>Compute</strong>.",
base,model,"ir.model.fields,field_description",base.field_ir_act_server_condition,Condition,Syarat?,
base,model,"ir.model.fields,field_description",base.field_wkf_transition_condition,Condition,Syarat?,
base,model,"ir.ui.view,arch_db",base.values_view_form_defaults,Condition,Syarat?,
base,model,"ir.model.fields,help",base.field_ir_act_server_condition,"Condition verified before executing the server action. If it is not verified, the action will not be executed. The condition is a Python expression, like 'record.list_price > 5000'. A void condition is considered as always True. Help about python expression is given in the help tab.","Condition verified before executing the server action. If it is not verified, the action will not be executed. The condition is a Python expression, like 'record.list_price > 5000'. A void condition is considered as always True. Help about python expression is given in the help tab.",
base,model,"ir.ui.view,arch_db",base.view_workflow_activity_form,Conditions,Kondisi,
base,model,"ir.ui.view,arch_db",base.config_wizard_step_view_form,Config Wizard Steps,Langkah Konfigurasi Wizard,
base,model,"ir.ui.view,arch_db",base.ir_actions_todo_tree,Config Wizard Steps,Langkah Konfigurasi Wizard,
base,model,"ir.ui.menu,name",base.menu_reporting_config,Configuration,Konfigurasi,
base,model,"ir.ui.view,arch_db",base.res_config_view_base,Configuration,Konfigurasi,
base,model,"ir.ui.view,arch_db",base.res_config_installer,Configuration Installer,Pemasang Konfigurasi,
base,model,"ir.actions.act_window,name",base.act_ir_actions_todo_form,Configuration Wizards,Wisaya Konfigurasi,
base,model,"ir.model,name",base.model_ir_actions_todo,Configuration Wizards,Wisaya Konfigurasi,
base,model,"ir.ui.menu,name",base.menu_ir_actions_todo_form,Configuration Wizards,Wisaya Konfigurasi,
base,model,"ir.ui.view,arch_db",base.view_base_module_upgrade,Confirm,Konfirmasi,
base,model,"res.country,name",base.cg,Congo,Kongo,
base,model,"res.country,name",base.cd,"Congo, Democratic Republic of the",Republik Demokratik Kongo,
base,model,"ir.module.module,summary",base.module_hw_proxy,Connect the Web Client to Hardware Peripherals,Connect the Web Client to Hardware Peripherals,
base,model,"ir.ui.view,arch_db",base.ir_mail_server_form,Connection Information,Connection Information,
base,model,"ir.model.fields,field_description",base.field_ir_mail_server_smtp_encryption,Connection Security,Connection Security,
base,code,addons/base/ir/ir_mail_server.py,183,"Connection Test Failed! Here is what we got instead:
 %s","Connection Test Failed! Here is what we got instead:
 %s",
base,code,addons/base/ir/ir_mail_server.py,191,Connection Test Succeeded! Everything seems properly set up!,Connection Test Succeeded! Everything seems properly set up!,
base,model,"ir.model.fields,field_description",base.field_ir_model_constraint_name,Constraint,Constraint,
base,selection,"ir.translation,type",0,Constraint,Constraint,
base,model,"ir.model.fields,field_description",base.field_ir_model_constraint_type,Constraint Type,Constraint Type,
